,Outlook,Temperature,Humidity,Windy,Play-Golf
33655,Rainy,Hot,High,True,No
33656,Rainy,Hot,High,True,No
33657,Overcast,Mild,High,True,Yes
33658,Overcast,Hot,High,False,Yes
33659,Sunny,Mild,High,True,No
33660,Sunny,Cool,Normal,False,Yes
33661,Sunny,Mild,High,True,No
33662,Overcast,Hot,High,False,Yes
33663,Rainy,Hot,High,True,No
33664,Overcast,Hot,High,False,Yes
33665,Sunny,Cool,Normal,False,Yes
33666,Rainy,Mild,Normal,True,Yes
33667,Rainy,Hot,High,True,No
33668,Sunny,Mild,High,True,No
33669,Sunny,Cool,Normal,False,Yes
33670,Sunny,Cool,Normal,False,Yes
33671,Sunny,Mild,High,True,No
33672,Overcast,Hot,High,False,Yes
33673,Sunny,Mild,Normal,False,Yes
33674,Rainy,Hot,High,False,Yes
33675,Overcast,Hot,High,False,Yes
33676,Rainy,Hot,High,True,No
33677,Sunny,Cool,Normal,False,Yes
33678,Sunny,Mild,High,True,No
33679,Rainy,Hot,High,False,Yes
33680,Sunny,Cool,Normal,True,No
33681,Overcast,Hot,High,False,Yes
33682,Rainy,Mild,Normal,True,Yes
33683,Rainy,Mild,Normal,True,Yes
33684,Rainy,Hot,High,False,Yes
33685,Overcast,Hot,Normal,False,Yes
33686,Sunny,Mild,High,True,No
33687,Rainy,Hot,High,True,No
33688,Sunny,Cool,Normal,False,Yes
33689,Sunny,Mild,High,True,No
33690,Sunny,Mild,High,False,Yes
33691,Sunny,Cool,Normal,False,Yes
33692,Overcast,Hot,High,False,Yes
33693,Sunny,Mild,High,True,No
33694,Sunny,Cool,Normal,False,Yes
33695,Sunny,Cool,Normal,False,Yes
33696,Sunny,Mild,High,True,No
33697,Sunny,Mild,High,True,No
33698,Rainy,Hot,High,True,No
33699,Sunny,Cool,Normal,False,Yes
33700,Sunny,Cool,Normal,False,Yes
33701,Overcast,Hot,Normal,False,Yes
33702,Overcast,Cool,Normal,True,Yes
33703,Overcast,Cool,Normal,True,Yes
33704,Rainy,Hot,High,True,No
33705,Sunny,Cool,Normal,False,Yes
33706,Rainy,Mild,Normal,True,Yes
33707,Sunny,Mild,High,True,No
33708,Sunny,Mild,High,True,No
33709,Rainy,Mild,Normal,True,Yes
33710,Rainy,Hot,High,True,No
33711,Rainy,Hot,High,True,No
33712,Sunny,Mild,High,True,No
33713,Sunny,Cool,Normal,False,Yes
33714,Rainy,Hot,High,True,No
33715,Rainy,Hot,High,True,No
33716,Overcast,Cool,Normal,True,Yes
33717,Rainy,Hot,High,True,No
33718,Sunny,Mild,High,True,No
33719,Overcast,Cool,Normal,True,Yes
33720,Overcast,Mild,High,True,Yes
33721,Overcast,Cool,Normal,True,Yes
33722,Overcast,Hot,High,False,Yes
33723,Overcast,Hot,Normal,False,Yes
33724,Rainy,Hot,High,True,No
33725,Sunny,Cool,Normal,False,Yes
33726,Sunny,Mild,High,False,Yes
33727,Overcast,Hot,High,False,Yes
33728,Sunny,Cool,Normal,False,Yes
33729,Sunny,Mild,High,True,No
33730,Overcast,Hot,High,False,Yes
33731,Rainy,Hot,High,False,Yes
33732,Overcast,Cool,Normal,True,Yes
33733,Sunny,Cool,Normal,True,No
33734,Sunny,Mild,High,True,No
33735,Rainy,Cool,Normal,False,Yes
33736,Rainy,Mild,Normal,True,Yes
33737,Sunny,Mild,High,True,No
33738,Sunny,Mild,High,True,No
33739,Sunny,Cool,Normal,True,No
33740,Overcast,Hot,High,False,Yes
33741,Sunny,Mild,High,False,Yes
33742,Rainy,Mild,Normal,True,Yes
33743,Sunny,Mild,High,True,No
33744,Sunny,Mild,High,True,No
33745,Sunny,Mild,High,True,No
33746,Rainy,Cool,Normal,False,Yes
33747,Sunny,Mild,Normal,False,Yes
33748,Rainy,Mild,Normal,True,Yes
33749,Sunny,Cool,Normal,False,Yes
33750,Overcast,Hot,Normal,False,Yes
33751,Rainy,Hot,High,True,No
33752,Overcast,Hot,High,False,Yes
33753,Overcast,Hot,High,False,Yes
33754,Overcast,Mild,High,True,Yes
33755,Overcast,Hot,High,False,Yes
33756,Rainy,Mild,Normal,True,Yes
33757,Sunny,Cool,Normal,False,Yes
33758,Overcast,Cool,Normal,True,Yes
33759,Overcast,Hot,High,False,Yes
33760,Sunny,Cool,Normal,False,Yes
33761,Sunny,Mild,High,True,No
33762,Rainy,Hot,High,True,No
33763,Sunny,Mild,High,True,No
33764,Overcast,Cool,Normal,True,Yes
33765,Overcast,Hot,Normal,False,Yes
33766,Overcast,Hot,Normal,False,Yes
33767,Rainy,Cool,Normal,False,Yes
33768,Rainy,Hot,High,True,No
33769,Sunny,Cool,Normal,False,Yes
33770,Rainy,Hot,High,True,No
33771,Rainy,Mild,Normal,True,Yes
33772,Sunny,Mild,High,True,No
33773,Overcast,Hot,Normal,False,Yes
33774,Rainy,Hot,High,True,No
33775,Sunny,Cool,Normal,False,Yes
33776,Rainy,Mild,Normal,True,Yes
33777,Sunny,Cool,Normal,False,Yes
33778,Overcast,Hot,High,False,Yes
33779,Sunny,Mild,High,True,No
33780,Rainy,Hot,High,True,No
33781,Overcast,Cool,Normal,True,Yes
33782,Rainy,Cool,Normal,False,Yes
33783,Sunny,Mild,High,True,No
33784,Sunny,Cool,Normal,False,Yes
33785,Rainy,Hot,High,True,No
33786,Rainy,Hot,High,False,Yes
33787,Overcast,Mild,High,True,Yes
33788,Sunny,Cool,Normal,True,No
33789,Rainy,Hot,High,True,No
33790,Sunny,Mild,Normal,False,Yes
33791,Rainy,Mild,Normal,True,Yes
33792,Sunny,Mild,High,True,No
33793,Sunny,Mild,High,True,No
33794,Sunny,Cool,Normal,False,Yes
33795,Rainy,Mild,Normal,True,Yes
33796,Sunny,Mild,High,True,No
33797,Sunny,Mild,High,False,Yes
33798,Rainy,Hot,High,False,Yes
33799,Rainy,Hot,High,True,No
33800,Overcast,Cool,Normal,True,Yes
33801,Sunny,Mild,High,True,No
33802,Sunny,Mild,High,True,No
33803,Rainy,Hot,High,True,No
33804,Overcast,Hot,High,False,Yes
33805,Overcast,Mild,High,True,Yes
33806,Sunny,Cool,Normal,False,Yes
33807,Rainy,Mild,Normal,True,Yes
33808,Sunny,Mild,High,True,No
33809,Overcast,Hot,High,False,Yes
33810,Rainy,Hot,High,True,No
33811,Rainy,Mild,Normal,True,Yes
33812,Sunny,Cool,Normal,False,Yes
33813,Sunny,Mild,High,True,No
33814,Overcast,Cool,Normal,True,Yes
33815,Rainy,Hot,High,True,No
33816,Rainy,Hot,High,True,No
33817,Rainy,Hot,High,True,No
33818,Sunny,Mild,Normal,False,Yes
33819,Rainy,Hot,High,False,Yes
33820,Sunny,Cool,Normal,False,Yes
33821,Sunny,Mild,High,True,No
33822,Rainy,Mild,Normal,True,Yes
33823,Sunny,Mild,High,False,Yes
33824,Overcast,Mild,High,True,Yes
33825,Sunny,Mild,Normal,False,Yes
33826,Rainy,Hot,High,True,No
33827,Overcast,Mild,High,True,Yes
33828,Overcast,Hot,High,False,Yes
33829,Rainy,Mild,High,False,No
33830,Overcast,Cool,Normal,True,Yes
33831,Overcast,Cool,Normal,True,Yes
33832,Sunny,Mild,High,True,No
33833,Sunny,Cool,Normal,False,Yes
33834,Sunny,Cool,Normal,False,Yes
33835,Rainy,Hot,High,True,No
33836,Overcast,Hot,High,False,Yes
33837,Rainy,Mild,Normal,True,Yes
33838,Sunny,Cool,Normal,False,Yes
33839,Rainy,Mild,Normal,True,Yes
33840,Sunny,Cool,Normal,False,Yes
33841,Overcast,Hot,High,False,Yes
33842,Overcast,Mild,High,True,Yes
33843,Overcast,Hot,Normal,False,Yes
33844,Rainy,Mild,Normal,True,Yes
33845,Overcast,Mild,High,True,Yes
33846,Rainy,Hot,High,False,Yes
33847,Rainy,Hot,High,True,No
33848,Overcast,Hot,Normal,False,Yes
33849,Overcast,Hot,High,False,Yes
33850,Sunny,Cool,Normal,False,Yes
33851,Rainy,Hot,High,True,No
33852,Sunny,Cool,Normal,False,Yes
33853,Overcast,Hot,High,False,Yes
33854,Overcast,Cool,Normal,True,Yes
33855,Sunny,Cool,Normal,False,Yes
33856,Sunny,Cool,Normal,False,Yes
33857,Sunny,Cool,Normal,False,Yes
33858,Rainy,Hot,High,True,No
33859,Sunny,Mild,Normal,False,Yes
33860,Rainy,Hot,High,False,Yes
33861,Sunny,Mild,High,False,Yes
33862,Overcast,Cool,Normal,True,Yes
33863,Overcast,Cool,Normal,True,Yes
33864,Sunny,Cool,Normal,False,Yes
33865,Rainy,Cool,Normal,False,Yes
33866,Sunny,Mild,High,True,No
33867,Rainy,Hot,High,True,No
33868,Sunny,Mild,High,True,No
33869,Sunny,Cool,Normal,False,Yes
33870,Sunny,Cool,Normal,False,Yes
33871,Rainy,Hot,High,True,No
33872,Sunny,Cool,Normal,False,Yes
33873,Overcast,Hot,High,False,Yes
33874,Sunny,Cool,Normal,True,No
33875,Rainy,Mild,High,False,No
33876,Sunny,Cool,Normal,False,Yes
33877,Rainy,Mild,Normal,True,Yes
33878,Sunny,Mild,High,True,No
33879,Sunny,Cool,Normal,False,Yes
33880,Sunny,Mild,High,True,No
33881,Overcast,Mild,High,True,Yes
33882,Rainy,Hot,High,False,Yes
33883,Sunny,Cool,Normal,False,Yes
33884,Overcast,Hot,High,False,Yes
33885,Sunny,Cool,Normal,False,Yes
33886,Rainy,Hot,High,True,No
33887,Sunny,Cool,Normal,False,Yes
33888,Overcast,Hot,High,False,Yes
33889,Rainy,Hot,High,True,No
33890,Rainy,Mild,Normal,True,Yes
33891,Overcast,Hot,High,False,Yes
33892,Rainy,Hot,High,True,No
33893,Overcast,Hot,Normal,False,Yes
33894,Sunny,Cool,Normal,False,Yes
33895,Overcast,Hot,High,False,Yes
33896,Sunny,Mild,High,False,Yes
33897,Overcast,Mild,High,True,Yes
33898,Sunny,Mild,High,True,No
33899,Overcast,Cool,Normal,True,Yes
33900,Rainy,Hot,High,False,Yes
33901,Rainy,Hot,High,True,No
33902,Sunny,Cool,Normal,False,Yes
33903,Overcast,Hot,High,False,Yes
33904,Sunny,Mild,Normal,False,Yes
33905,Rainy,Hot,High,True,No
33906,Rainy,Hot,High,True,No
33907,Overcast,Hot,High,False,Yes
33908,Rainy,Hot,High,False,Yes
33909,Overcast,Cool,Normal,True,Yes
33910,Rainy,Hot,High,True,No
33911,Overcast,Hot,High,False,Yes
33912,Overcast,Cool,Normal,True,Yes
33913,Sunny,Mild,High,False,Yes
33914,Overcast,Cool,Normal,True,Yes
33915,Overcast,Hot,High,False,Yes
33916,Sunny,Mild,High,True,No
33917,Overcast,Mild,High,True,Yes
33918,Sunny,Cool,Normal,False,Yes
33919,Overcast,Cool,Normal,True,Yes
33920,Sunny,Mild,High,False,Yes
33921,Overcast,Hot,Normal,False,Yes
33922,Sunny,Cool,Normal,False,Yes
33923,Sunny,Cool,Normal,False,Yes
33924,Overcast,Cool,Normal,True,Yes
33925,Sunny,Cool,Normal,False,Yes
33926,Rainy,Mild,Normal,True,Yes
33927,Sunny,Mild,High,True,No
33928,Overcast,Hot,Normal,False,Yes
33929,Sunny,Mild,High,True,No
33930,Rainy,Hot,High,True,No
33931,Sunny,Cool,Normal,False,Yes
33932,Rainy,Cool,Normal,False,Yes
33933,Sunny,Cool,Normal,True,No
33934,Overcast,Hot,High,False,Yes
33935,Sunny,Mild,High,True,No
33936,Sunny,Cool,Normal,False,Yes
33937,Sunny,Mild,Normal,False,Yes
33938,Overcast,Mild,High,True,Yes
33939,Sunny,Mild,High,True,No
33940,Rainy,Hot,High,True,No
33941,Overcast,Cool,Normal,True,Yes
33942,Sunny,Mild,High,True,No
33943,Rainy,Mild,Normal,True,Yes
33944,Sunny,Mild,High,True,No
33945,Sunny,Cool,Normal,True,No
33946,Overcast,Hot,High,False,Yes
33947,Sunny,Cool,Normal,False,Yes
33948,Sunny,Cool,Normal,True,No
33949,Overcast,Hot,Normal,False,Yes
33950,Sunny,Mild,High,True,No
33951,Sunny,Mild,High,False,Yes
33952,Overcast,Hot,High,False,Yes
33953,Rainy,Hot,High,True,No
33954,Overcast,Hot,High,False,Yes
33955,Sunny,Mild,Normal,False,Yes
33956,Rainy,Hot,High,True,No
33957,Overcast,Cool,Normal,True,Yes
33958,Rainy,Mild,Normal,True,Yes
33959,Overcast,Hot,High,False,Yes
33960,Overcast,Hot,High,False,Yes
33961,Sunny,Mild,Normal,False,Yes
33962,Overcast,Cool,Normal,True,Yes
33963,Sunny,Mild,Normal,False,Yes
33964,Rainy,Hot,High,True,No
33965,Rainy,Hot,High,True,No
33966,Sunny,Cool,Normal,True,No
33967,Sunny,Cool,Normal,False,Yes
33968,Rainy,Hot,High,True,No
33969,Rainy,Hot,High,True,No
33970,Overcast,Hot,High,False,Yes
33971,Overcast,Hot,High,False,Yes
33972,Overcast,Hot,High,False,Yes
33973,Sunny,Mild,High,False,Yes
33974,Sunny,Mild,High,True,No
33975,Rainy,Mild,High,False,No
33976,Sunny,Cool,Normal,False,Yes
33977,Rainy,Mild,Normal,True,Yes
33978,Overcast,Hot,High,False,Yes
33979,Sunny,Mild,High,True,No
33980,Sunny,Cool,Normal,False,Yes
33981,Overcast,Cool,Normal,True,Yes
33982,Rainy,Cool,Normal,False,Yes
33983,Rainy,Hot,High,False,Yes
33984,Rainy,Cool,Normal,False,Yes
33985,Overcast,Hot,High,False,Yes
33986,Overcast,Cool,Normal,True,Yes
33987,Sunny,Cool,Normal,False,Yes
33988,Sunny,Mild,High,True,No
33989,Rainy,Mild,Normal,True,Yes
33990,Sunny,Mild,High,False,Yes
33991,Overcast,Mild,High,True,Yes
33992,Sunny,Cool,Normal,False,Yes
33993,Rainy,Hot,High,True,No
33994,Sunny,Mild,High,True,No
33995,Overcast,Cool,Normal,True,Yes
33996,Rainy,Hot,High,True,No
33997,Overcast,Hot,High,False,Yes
33998,Rainy,Mild,Normal,True,Yes
33999,Overcast,Hot,High,False,Yes
34000,Sunny,Mild,High,True,No
34001,Sunny,Mild,High,True,No
34002,Rainy,Hot,High,True,No
34003,Overcast,Cool,Normal,True,Yes
34004,Sunny,Mild,High,True,No
34005,Sunny,Mild,High,True,No
34006,Sunny,Mild,Normal,False,Yes
34007,Overcast,Hot,High,False,Yes
34008,Sunny,Cool,Normal,False,Yes
34009,Overcast,Hot,High,False,Yes
34010,Sunny,Mild,High,True,No
34011,Sunny,Mild,High,True,No
34012,Overcast,Hot,High,False,Yes
34013,Overcast,Hot,High,False,Yes
34014,Overcast,Hot,High,False,Yes
34015,Overcast,Hot,High,False,Yes
34016,Sunny,Cool,Normal,False,Yes
34017,Sunny,Cool,Normal,False,Yes
34018,Overcast,Hot,Normal,False,Yes
34019,Sunny,Mild,High,True,No
34020,Rainy,Hot,High,True,No
34021,Rainy,Hot,High,True,No
34022,Rainy,Mild,Normal,True,Yes
34023,Sunny,Cool,Normal,False,Yes
34024,Overcast,Cool,Normal,True,Yes
34025,Overcast,Hot,High,False,Yes
34026,Overcast,Hot,Normal,False,Yes
34027,Sunny,Mild,Normal,False,Yes
34028,Overcast,Cool,Normal,True,Yes
34029,Rainy,Mild,High,False,No
34030,Overcast,Hot,High,False,Yes
34031,Sunny,Mild,High,False,Yes
34032,Rainy,Mild,Normal,True,Yes
34033,Sunny,Cool,Normal,False,Yes
34034,Sunny,Mild,Normal,False,Yes
34035,Overcast,Hot,High,False,Yes
34036,Rainy,Hot,High,True,No
34037,Sunny,Cool,Normal,False,Yes
34038,Overcast,Hot,Normal,False,Yes
34039,Sunny,Cool,Normal,False,Yes
34040,Rainy,Hot,High,True,No
34041,Overcast,Hot,High,False,Yes
34042,Overcast,Cool,Normal,True,Yes
34043,Overcast,Hot,High,False,Yes
34044,Sunny,Cool,Normal,False,Yes
34045,Overcast,Hot,Normal,False,Yes
34046,Rainy,Hot,High,False,Yes
34047,Overcast,Hot,High,False,Yes
34048,Sunny,Mild,High,False,Yes
34049,Rainy,Mild,Normal,True,Yes
34050,Rainy,Mild,Normal,True,Yes
34051,Overcast,Hot,High,False,Yes
34052,Sunny,Cool,Normal,False,Yes
34053,Rainy,Hot,High,True,No
34054,Sunny,Mild,High,True,No
34055,Sunny,Mild,High,True,No
34056,Overcast,Hot,Normal,False,Yes
34057,Overcast,Hot,Normal,False,Yes
34058,Sunny,Mild,High,False,Yes
34059,Overcast,Cool,Normal,True,Yes
34060,Sunny,Mild,High,True,No
34061,Overcast,Mild,High,True,Yes
34062,Rainy,Hot,High,True,No
34063,Sunny,Mild,High,True,No
34064,Sunny,Mild,High,True,No
34065,Rainy,Hot,High,True,No
34066,Sunny,Cool,Normal,False,Yes
34067,Rainy,Hot,High,True,No
34068,Rainy,Hot,High,True,No
34069,Sunny,Mild,Normal,False,Yes
34070,Overcast,Hot,High,False,Yes
34071,Overcast,Hot,High,False,Yes
34072,Rainy,Mild,Normal,True,Yes
34073,Sunny,Cool,Normal,False,Yes
34074,Sunny,Cool,Normal,False,Yes
34075,Overcast,Hot,High,False,Yes
34076,Sunny,Mild,High,True,No
34077,Overcast,Cool,Normal,True,Yes
34078,Overcast,Hot,High,False,Yes
34079,Sunny,Mild,Normal,False,Yes
34080,Sunny,Mild,High,True,No
34081,Sunny,Cool,Normal,False,Yes
34082,Overcast,Hot,High,False,Yes
34083,Overcast,Hot,High,False,Yes
34084,Rainy,Hot,High,True,No
34085,Sunny,Cool,Normal,False,Yes
34086,Rainy,Hot,High,True,No
34087,Sunny,Mild,High,False,Yes
34088,Overcast,Cool,Normal,True,Yes
34089,Rainy,Mild,High,False,No
34090,Overcast,Hot,High,False,Yes
34091,Overcast,Mild,High,True,Yes
34092,Sunny,Mild,High,True,No
34093,Overcast,Hot,Normal,False,Yes
34094,Overcast,Hot,Normal,False,Yes
34095,Rainy,Hot,High,True,No
34096,Rainy,Hot,High,True,No
34097,Overcast,Hot,High,False,Yes
34098,Overcast,Hot,High,False,Yes
34099,Rainy,Hot,High,True,No
34100,Rainy,Mild,Normal,True,Yes
34101,Sunny,Mild,Normal,False,Yes
34102,Rainy,Cool,Normal,False,Yes
34103,Sunny,Mild,High,True,No
34104,Sunny,Mild,High,True,No
34105,Sunny,Cool,Normal,False,Yes
34106,Overcast,Hot,High,False,Yes
34107,Sunny,Mild,High,True,No
34108,Rainy,Mild,Normal,True,Yes
34109,Sunny,Mild,Normal,False,Yes
34110,Rainy,Hot,High,True,No
34111,Rainy,Hot,High,True,No
34112,Overcast,Cool,Normal,True,Yes
34113,Overcast,Hot,High,False,Yes
34114,Overcast,Cool,Normal,True,Yes
34115,Sunny,Mild,High,True,No
34116,Sunny,Mild,High,True,No
34117,Overcast,Hot,High,False,Yes
34118,Rainy,Hot,High,True,No
34119,Rainy,Hot,High,True,No
34120,Sunny,Mild,High,True,No
34121,Overcast,Hot,High,False,Yes
34122,Sunny,Mild,High,True,No
34123,Sunny,Mild,High,True,No
34124,Sunny,Cool,Normal,True,No
34125,Sunny,Cool,Normal,False,Yes
34126,Overcast,Hot,High,False,Yes
34127,Sunny,Mild,Normal,False,Yes
34128,Overcast,Hot,Normal,False,Yes
34129,Overcast,Hot,Normal,False,Yes
34130,Rainy,Hot,High,True,No
34131,Sunny,Cool,Normal,True,No
34132,Sunny,Cool,Normal,True,No
34133,Sunny,Mild,High,True,No
34134,Rainy,Hot,High,True,No
34135,Overcast,Mild,High,True,Yes
34136,Rainy,Mild,Normal,True,Yes
34137,Rainy,Hot,High,True,No
34138,Overcast,Hot,High,False,Yes
34139,Overcast,Hot,High,False,Yes
34140,Sunny,Mild,High,True,No
34141,Sunny,Cool,Normal,False,Yes
34142,Overcast,Hot,Normal,False,Yes
34143,Overcast,Mild,High,True,Yes
34144,Overcast,Hot,High,False,Yes
34145,Overcast,Cool,Normal,True,Yes
34146,Sunny,Mild,High,True,No
34147,Sunny,Cool,Normal,False,Yes
34148,Sunny,Cool,Normal,False,Yes
34149,Sunny,Mild,High,True,No
34150,Sunny,Cool,Normal,False,Yes
34151,Overcast,Hot,High,False,Yes
34152,Sunny,Mild,High,True,No
34153,Overcast,Cool,Normal,True,Yes
34154,Rainy,Mild,Normal,True,Yes
34155,Rainy,Hot,High,True,No
34156,Overcast,Hot,Normal,False,Yes
34157,Overcast,Hot,High,False,Yes
34158,Rainy,Hot,High,True,No
34159,Sunny,Cool,Normal,False,Yes
34160,Sunny,Mild,High,True,No
34161,Rainy,Mild,Normal,True,Yes
34162,Sunny,Mild,High,True,No
34163,Rainy,Hot,High,True,No
34164,Sunny,Cool,Normal,False,Yes
34165,Sunny,Mild,High,True,No
34166,Rainy,Hot,High,True,No
34167,Overcast,Cool,Normal,True,Yes
34168,Sunny,Mild,High,True,No
34169,Overcast,Hot,High,False,Yes
34170,Rainy,Hot,High,True,No
34171,Overcast,Hot,High,False,Yes
34172,Overcast,Cool,Normal,True,Yes
34173,Sunny,Cool,Normal,False,Yes
34174,Sunny,Mild,Normal,False,Yes
34175,Rainy,Mild,Normal,True,Yes
34176,Sunny,Mild,Normal,False,Yes
34177,Overcast,Hot,High,False,Yes
34178,Sunny,Cool,Normal,True,No
34179,Rainy,Hot,High,True,No
34180,Rainy,Mild,Normal,True,Yes
34181,Overcast,Hot,Normal,False,Yes
34182,Sunny,Mild,High,True,No
34183,Rainy,Mild,Normal,True,Yes
34184,Sunny,Mild,Normal,False,Yes
34185,Rainy,Hot,High,False,Yes
34186,Overcast,Hot,Normal,False,Yes
34187,Sunny,Mild,High,True,No
34188,Sunny,Cool,Normal,False,Yes
34189,Overcast,Hot,High,False,Yes
34190,Sunny,Cool,Normal,False,Yes
34191,Sunny,Cool,Normal,False,Yes
34192,Overcast,Hot,High,False,Yes
34193,Rainy,Hot,High,True,No
34194,Overcast,Cool,Normal,True,Yes
34195,Sunny,Cool,Normal,False,Yes
34196,Sunny,Cool,Normal,False,Yes
34197,Overcast,Hot,Normal,False,Yes
34198,Overcast,Hot,Normal,False,Yes
34199,Sunny,Cool,Normal,False,Yes
34200,Overcast,Mild,High,True,Yes
34201,Sunny,Mild,High,True,No
34202,Sunny,Mild,Normal,False,Yes
34203,Sunny,Mild,High,True,No
34204,Overcast,Hot,High,False,Yes
34205,Overcast,Cool,Normal,True,Yes
34206,Overcast,Hot,High,False,Yes
34207,Sunny,Mild,High,False,Yes
34208,Rainy,Hot,High,True,No
34209,Overcast,Hot,Normal,False,Yes
34210,Sunny,Cool,Normal,False,Yes
34211,Rainy,Mild,Normal,True,Yes
34212,Sunny,Mild,Normal,False,Yes
34213,Overcast,Hot,High,False,Yes
34214,Sunny,Mild,High,True,No
34215,Sunny,Cool,Normal,False,Yes
34216,Rainy,Hot,High,True,No
34217,Rainy,Mild,Normal,True,Yes
34218,Rainy,Hot,High,True,No
34219,Overcast,Hot,Normal,False,Yes
34220,Overcast,Hot,High,False,Yes
34221,Rainy,Mild,High,False,No
34222,Rainy,Hot,High,True,No
34223,Overcast,Hot,High,False,Yes
34224,Sunny,Cool,Normal,True,No
34225,Sunny,Mild,High,True,No
34226,Rainy,Mild,Normal,True,Yes
34227,Rainy,Cool,Normal,False,Yes
34228,Sunny,Mild,High,True,No
34229,Overcast,Hot,Normal,False,Yes
34230,Sunny,Cool,Normal,False,Yes
34231,Overcast,Cool,Normal,True,Yes
34232,Sunny,Mild,High,True,No
34233,Rainy,Hot,High,True,No
34234,Rainy,Hot,High,True,No
34235,Overcast,Hot,High,False,Yes
34236,Rainy,Mild,High,False,No
34237,Overcast,Hot,High,False,Yes
34238,Rainy,Hot,High,True,No
34239,Overcast,Cool,Normal,True,Yes
34240,Overcast,Hot,High,False,Yes
34241,Overcast,Cool,Normal,True,Yes
34242,Sunny,Cool,Normal,False,Yes
34243,Rainy,Hot,High,True,No
34244,Rainy,Cool,Normal,False,Yes
34245,Overcast,Hot,Normal,False,Yes
34246,Sunny,Cool,Normal,True,No
34247,Sunny,Mild,High,True,No
34248,Sunny,Mild,High,True,No
34249,Rainy,Mild,High,False,No
34250,Rainy,Cool,Normal,False,Yes
34251,Rainy,Hot,High,False,Yes
34252,Sunny,Mild,High,True,No
34253,Rainy,Hot,High,True,No
34254,Sunny,Mild,High,True,No
34255,Rainy,Hot,High,True,No
34256,Sunny,Cool,Normal,False,Yes
34257,Sunny,Mild,Normal,False,Yes
34258,Overcast,Hot,High,False,Yes
34259,Overcast,Mild,High,True,Yes
34260,Sunny,Mild,High,True,No
34261,Rainy,Hot,High,True,No
34262,Overcast,Hot,High,False,Yes
34263,Rainy,Mild,High,False,No
34264,Overcast,Cool,Normal,True,Yes
34265,Sunny,Mild,High,True,No
34266,Sunny,Mild,High,True,No
34267,Rainy,Hot,High,True,No
34268,Overcast,Hot,High,False,Yes
34269,Overcast,Cool,Normal,True,Yes
34270,Sunny,Mild,High,False,Yes
34271,Overcast,Cool,Normal,True,Yes
34272,Sunny,Mild,High,True,No
34273,Sunny,Cool,Normal,False,Yes
34274,Rainy,Hot,High,True,No
34275,Sunny,Mild,High,True,No
34276,Sunny,Mild,High,True,No
34277,Rainy,Hot,High,True,No
34278,Rainy,Hot,High,True,No
34279,Rainy,Mild,High,False,No
34280,Rainy,Hot,High,True,No
34281,Overcast,Hot,Normal,False,Yes
34282,Sunny,Cool,Normal,False,Yes
34283,Overcast,Hot,High,False,Yes
34284,Sunny,Mild,High,True,No
34285,Sunny,Mild,High,True,No
34286,Rainy,Hot,High,True,No
34287,Rainy,Hot,High,True,No
34288,Sunny,Cool,Normal,True,No
34289,Rainy,Hot,High,True,No
34290,Rainy,Hot,High,True,No
34291,Sunny,Cool,Normal,False,Yes
34292,Sunny,Mild,High,True,No
34293,Overcast,Hot,Normal,False,Yes
34294,Rainy,Hot,High,True,No
34295,Rainy,Hot,High,True,No
34296,Rainy,Hot,High,True,No
34297,Sunny,Cool,Normal,False,Yes
34298,Rainy,Mild,Normal,True,Yes
34299,Rainy,Hot,High,True,No
34300,Overcast,Hot,High,False,Yes
34301,Sunny,Mild,High,True,No
34302,Overcast,Hot,Normal,False,Yes
34303,Overcast,Hot,Normal,False,Yes
34304,Sunny,Mild,Normal,False,Yes
34305,Sunny,Mild,High,True,No
34306,Sunny,Mild,High,True,No
34307,Rainy,Mild,High,False,No
34308,Rainy,Hot,High,True,No
34309,Sunny,Cool,Normal,False,Yes
34310,Sunny,Mild,High,True,No
34311,Sunny,Cool,Normal,False,Yes
34312,Rainy,Hot,High,True,No
34313,Sunny,Mild,High,False,Yes
34314,Rainy,Hot,High,False,Yes
34315,Sunny,Mild,High,True,No
34316,Sunny,Mild,High,True,No
34317,Overcast,Mild,High,True,Yes
34318,Sunny,Cool,Normal,False,Yes
34319,Rainy,Hot,High,True,No
34320,Overcast,Hot,High,False,Yes
34321,Sunny,Cool,Normal,False,Yes
34322,Rainy,Cool,Normal,False,Yes
34323,Rainy,Hot,High,True,No
34324,Rainy,Cool,Normal,False,Yes
34325,Rainy,Hot,High,True,No
34326,Sunny,Mild,High,True,No
34327,Sunny,Mild,High,True,No
34328,Sunny,Mild,High,True,No
34329,Sunny,Cool,Normal,False,Yes
34330,Overcast,Hot,High,False,Yes
34331,Sunny,Cool,Normal,False,Yes
34332,Rainy,Hot,High,True,No
34333,Sunny,Mild,High,True,No
34334,Overcast,Hot,Normal,False,Yes
34335,Sunny,Cool,Normal,True,No
34336,Rainy,Hot,High,True,No
34337,Sunny,Cool,Normal,False,Yes
34338,Sunny,Mild,High,True,No
34339,Sunny,Mild,High,True,No
34340,Overcast,Hot,High,False,Yes
34341,Overcast,Hot,High,False,Yes
34342,Overcast,Hot,High,False,Yes
34343,Rainy,Mild,Normal,True,Yes
34344,Rainy,Hot,High,True,No
34345,Overcast,Hot,High,False,Yes
34346,Sunny,Cool,Normal,False,Yes
34347,Overcast,Mild,High,True,Yes
